_id,Series_reference,Period,Data_value,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Suppressed
647f327e1dce3c155c930ddb,BDCQ.SEC2AGA,2022.09,4583.811265,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,45-49,Actual,
647f327e1dce3c155c930ddc,BDCQ.SEC2AHA,2011.06,2523.795708,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930ddd,BDCQ.SEC2AHA,2011.09,2580.353342,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930dde,BDCQ.SEC2AHA,2011.12,2704.857596,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930ddf,BDCQ.SEC2AHA,2012.03,2597.981069,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930de0,BDCQ.SEC2AHA,2012.06,2709.892982,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930de1,BDCQ.SEC2AHA,2012.09,2746.64793,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930de2,BDCQ.SEC2AHA,2012.12,2877.188049,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930de3,BDCQ.SEC2AHA,2013.03,2721.950743,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930de4,BDCQ.SEC2AHA,2013.06,2850.934673,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930de5,BDCQ.SEC2AHA,2013.09,2892.555784,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930de6,BDCQ.SEC2AHA,2013.12,3057.136391,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930de7,BDCQ.SEC2AHA,2014.03,2830.433494,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930de8,BDCQ.SEC2AHA,2014.06,2992.647905,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930de9,BDCQ.SEC2AHA,2014.09,3071.234345,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930dea,BDCQ.SEC2AHA,2014.12,3199.834264,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930deb,BDCQ.SEC2AHA,2015.03,2950.570352,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930dec,BDCQ.SEC2AHA,2015.06,3103.760808,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930ded,BDCQ.SEC2AHA,2015.09,3213.577227,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930dee,BDCQ.SEC2AHA,2015.12,3234.47896,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930def,BDCQ.SEC2AHA,2016.03,3135.126742,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930df0,BDCQ.SEC2AHA,2016.06,3197.82809,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930df1,BDCQ.SEC2AHA,2016.09,3230.63068,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930df2,BDCQ.SEC2AHA,2016.12,3323.490161,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930df3,BDCQ.SEC2AHA,2017.03,3178.071043,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930df4,BDCQ.SEC2AHA,2017.06,3300.446308,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930df5,BDCQ.SEC2AHA,2017.09,3333.135082,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930df6,BDCQ.SEC2AHA,2017.12,3462.108261,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930df7,BDCQ.SEC2AHA,2018.03,3291.859208,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930df8,BDCQ.SEC2AHA,2018.06,3438.205011,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930df9,BDCQ.SEC2AHA,2018.09,3472.627871,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930dfa,BDCQ.SEC2AHA,2018.12,3656.486143,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930dfb,BDCQ.SEC2AHA,2019.03,3385.337562,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930dfc,BDCQ.SEC2AHA,2019.06,3594.66034,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930dfd,BDCQ.SEC2AHA,2019.09,3641.599503,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930dfe,BDCQ.SEC2AHA,2019.12,3906.581157,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930dff,BDCQ.SEC2AHA,2020.03,3588.70296,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930e00,BDCQ.SEC2AHA,2020.06,3643.699284,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930e01,BDCQ.SEC2AHA,2020.09,3866.937366,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930e02,BDCQ.SEC2AHA,2020.12,3892.534475,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930e03,BDCQ.SEC2AHA,2021.03,3890.834676,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930e04,BDCQ.SEC2AHA,2021.06,3986.788801,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930e05,BDCQ.SEC2AHA,2021.09,4137.855844,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930e06,BDCQ.SEC2AHA,2021.12,4337.416559,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930e07,BDCQ.SEC2AHA,2022.03,4260.12962,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930e08,BDCQ.SEC2AHA,2022.06,4411.932221,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930e09,BDCQ.SEC2AHA,2022.09,4539.218114,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,50-54,Actual,
647f327e1dce3c155c930e0a,BDCQ.SEC2AIA,2011.06,1898.48818,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e0b,BDCQ.SEC2AIA,2011.09,1911.592273,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e0c,BDCQ.SEC2AIA,2011.12,2023.17873,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e0d,BDCQ.SEC2AIA,2012.03,1934.77777,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e0e,BDCQ.SEC2AIA,2012.06,2025.975071,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e0f,BDCQ.SEC2AIA,2012.09,2042.135993,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e10,BDCQ.SEC2AIA,2012.12,2164.410137,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e11,BDCQ.SEC2AIA,2013.03,2042.33329,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e12,BDCQ.SEC2AIA,2013.06,2145.156014,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e13,BDCQ.SEC2AIA,2013.09,2164.401474,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e14,BDCQ.SEC2AIA,2013.12,2321.123611,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e15,BDCQ.SEC2AIA,2014.03,2149.141817,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e16,BDCQ.SEC2AIA,2014.06,2292.021948,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e17,BDCQ.SEC2AIA,2014.09,2355.734243,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e18,BDCQ.SEC2AIA,2014.12,2481.755613,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e19,BDCQ.SEC2AIA,2015.03,2306.151889,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e1a,BDCQ.SEC2AIA,2015.06,2453.102737,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e1b,BDCQ.SEC2AIA,2015.09,2548.563717,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e1c,BDCQ.SEC2AIA,2015.12,2592.644735,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e1d,BDCQ.SEC2AIA,2016.03,2547.57438,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e1e,BDCQ.SEC2AIA,2016.06,2612.069699,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e1f,BDCQ.SEC2AIA,2016.09,2667.282201,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e20,BDCQ.SEC2AIA,2016.12,2778.9914,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e21,BDCQ.SEC2AIA,2017.03,2682.516713,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e22,BDCQ.SEC2AIA,2017.06,2810.686865,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e23,BDCQ.SEC2AIA,2017.09,2860.572809,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e24,BDCQ.SEC2AIA,2017.12,2997.515274,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e25,BDCQ.SEC2AIA,2018.03,2869.61797,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e26,BDCQ.SEC2AIA,2018.06,3014.132989,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e27,BDCQ.SEC2AIA,2018.09,3072.12711,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e28,BDCQ.SEC2AIA,2018.12,3241.999671,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e29,BDCQ.SEC2AIA,2019.03,3006.365341,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e2a,BDCQ.SEC2AIA,2019.06,3193.75415,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e2b,BDCQ.SEC2AIA,2019.09,3235.583853,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e2c,BDCQ.SEC2AIA,2019.12,3474.410725,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e2d,BDCQ.SEC2AIA,2020.03,3168.531482,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e2e,BDCQ.SEC2AIA,2020.06,3211.715694,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e2f,BDCQ.SEC2AIA,2020.09,3399.31603,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e30,BDCQ.SEC2AIA,2020.12,3396.966439,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e31,BDCQ.SEC2AIA,2021.03,3409.701899,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e32,BDCQ.SEC2AIA,2021.06,3438.164078,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e33,BDCQ.SEC2AIA,2021.09,3524.307005,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e34,BDCQ.SEC2AIA,2021.12,3676.849519,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e35,BDCQ.SEC2AIA,2022.03,3601.057483,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e36,BDCQ.SEC2AIA,2022.06,3714.450643,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e37,BDCQ.SEC2AIA,2022.09,3785.312357,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,55-59,Actual,
647f327e1dce3c155c930e38,BDCQ.SEC2AJA,2011.06,1317.709088,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e39,BDCQ.SEC2AJA,2011.09,1329.510206,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e3a,BDCQ.SEC2AJA,2011.12,1413.223703,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e3b,BDCQ.SEC2AJA,2012.03,1339.872582,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e3c,BDCQ.SEC2AJA,2012.06,1411.133206,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e3d,BDCQ.SEC2AJA,2012.09,1406.774479,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e3e,BDCQ.SEC2AJA,2012.12,1494.658464,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e3f,BDCQ.SEC2AJA,2013.03,1402.236281,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e40,BDCQ.SEC2AJA,2013.06,1477.666022,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e41,BDCQ.SEC2AJA,2013.09,1473.555245,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e42,BDCQ.SEC2AJA,2013.12,1581.206427,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e43,BDCQ.SEC2AJA,2014.03,1458.138737,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e44,BDCQ.SEC2AJA,2014.06,1559.069302,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e45,BDCQ.SEC2AJA,2014.09,1589.354976,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e46,BDCQ.SEC2AJA,2014.12,1676.145442,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e47,BDCQ.SEC2AJA,2015.03,1548.156792,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e48,BDCQ.SEC2AJA,2015.06,1644.987735,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e49,BDCQ.SEC2AJA,2015.09,1708.772206,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e4a,BDCQ.SEC2AJA,2015.12,1732.128484,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e4b,BDCQ.SEC2AJA,2016.03,1702.662955,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e4c,BDCQ.SEC2AJA,2016.06,1739.247265,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e4d,BDCQ.SEC2AJA,2016.09,1765.781471,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e4e,BDCQ.SEC2AJA,2016.12,1846.484102,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e4f,BDCQ.SEC2AJA,2017.03,1776.915894,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e50,BDCQ.SEC2AJA,2017.06,1864.38681,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e51,BDCQ.SEC2AJA,2017.09,1895.553941,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e52,BDCQ.SEC2AJA,2017.12,2006.185031,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e53,BDCQ.SEC2AJA,2018.03,1915.744027,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e54,BDCQ.SEC2AJA,2018.06,2015.465321,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e55,BDCQ.SEC2AJA,2018.09,2053.114617,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e56,BDCQ.SEC2AJA,2018.12,2197.886345,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e57,BDCQ.SEC2AJA,2019.03,2035.610877,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e58,BDCQ.SEC2AJA,2019.06,2185.820711,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e59,BDCQ.SEC2AJA,2019.09,2220.420911,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e5a,BDCQ.SEC2AJA,2019.12,2424.213685,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e5b,BDCQ.SEC2AJA,2020.03,2218.940449,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e5c,BDCQ.SEC2AJA,2020.06,2280.213987,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e5d,BDCQ.SEC2AJA,2020.09,2424.258877,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e5e,BDCQ.SEC2AJA,2020.12,2453.7926,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e5f,BDCQ.SEC2AJA,2021.03,2430.122813,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e60,BDCQ.SEC2AJA,2021.06,2517.129095,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e61,BDCQ.SEC2AJA,2021.09,2580.329477,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e62,BDCQ.SEC2AJA,2021.12,2750.328084,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e63,BDCQ.SEC2AJA,2022.03,2695.887255,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e64,BDCQ.SEC2AJA,2022.06,2817.218538,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e65,BDCQ.SEC2AJA,2022.09,2884.901135,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,60-64,Actual,
647f327e1dce3c155c930e66,BDCQ.SEC2AKA,2011.06,555.61105,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,65 +,Actual,
647f327e1dce3c155c930e67,BDCQ.SEC2AKA,2011.09,568.477978,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,65 +,Actual,
647f327e1dce3c155c930e68,BDCQ.SEC2AKA,2011.12,638.770029,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,65 +,Actual,
647f327e1dce3c155c930e69,BDCQ.SEC2AKA,2012.03,605.212279,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,65 +,Actual,
647f327e1dce3c155c930e6a,BDCQ.SEC2AKA,2012.06,656.974829,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,65 +,Actual,
647f327e1dce3c155c930e6b,BDCQ.SEC2AKA,2012.09,658.704589,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,65 +,Actual,
647f327e1dce3c155c930e6c,BDCQ.SEC2AKA,2012.12,731.61466,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,65 +,Actual,
647f327e1dce3c155c930e6d,BDCQ.SEC2AKA,2013.03,683.763127,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,65 +,Actual,
647f327e1dce3c155c930e6e,BDCQ.SEC2AKA,2013.06,739.660698,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,65 +,Actual,
647f327e1dce3c155c930e6f,BDCQ.SEC2AKA,2013.09,740.505029,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,65 +,Actual,
647f327e1dce3c155c930e70,BDCQ.SEC2AKA,2013.12,824.700862,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,65 +,Actual,
647f327e1dce3c155c930e71,BDCQ.SEC2AKA,2014.03,746.53493,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,65 +,Actual,
647f327e1dce3c155c930e72,BDCQ.SEC2AKA,2014.06,818.700509,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,65 +,Actual,
647f327e1dce3c155c930e73,BDCQ.SEC2AKA,2014.09,827.434542,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,65 +,Actual,
647f327e1dce3c155c930e74,BDCQ.SEC2AKA,2014.12,903.928159,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,65 +,Actual,
647f327e1dce3c155c930e75,BDCQ.SEC2AKA,2015.03,818.077681,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,65 +,Actual,
647f327e1dce3c155c930e76,BDCQ.SEC2AKA,2015.06,890.458002,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,65 +,Actual,
647f327e1dce3c155c930e77,BDCQ.SEC2AKA,2015.09,912.843942,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,65 +,Actual,
647f327e1dce3c155c930e78,BDCQ.SEC2AKA,2015.12,952.603366,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,65 +,Actual,
647f327e1dce3c155c930e79,BDCQ.SEC2AKA,2016.03,911.716746,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,65 +,Actual,
647f327e1dce3c155c930e7a,BDCQ.SEC2AKA,2016.06,946.011439,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,65 +,Actual,
647f327e1dce3c155c930e7b,BDCQ.SEC2AKA,2016.09,951.718595,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,65 +,Actual,
647f327e1dce3c155c930e7c,BDCQ.SEC2AKA,2016.12,1021.008968,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,65 +,Actual,
647f327e1dce3c155c930e7d,BDCQ.SEC2AKA,2017.03,960.335026,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,65 +,Actual,
647f327e1dce3c155c930e7e,BDCQ.SEC2AKA,2017.06,1016.819638,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,65 +,Actual,
647f327e1dce3c155c930e7f,BDCQ.SEC2AKA,2017.09,1029.210186,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,65 +,Actual,
647f327e1dce3c155c930e80,BDCQ.SEC2AKA,2017.12,1110.914177,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,65 +,Actual,
647f327e1dce3c155c930e81,BDCQ.SEC2AKA,2018.03,1039.842927,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,65 +,Actual,
647f327e1dce3c155c930e82,BDCQ.SEC2AKA,2018.06,1112.195796,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,65 +,Actual,
647f327e1dce3c155c930e83,BDCQ.SEC2AKA,2018.09,1117.248557,F,Value,6,Business Data Collection - BDC,Age by employment variable,Total earnings,65 +,Actual,
